rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,checkout_status,rental_id_prev,car_id_prev,checkin_type_prev,state_prev,delay_at_checkout_in_minutes_prev,previous_ended_rental_id_prev,time_delta_with_previous_rental_in_minutes_prev,checkout_status_prev,delay_at_checkin_in_minutes,checkin_status
539989,402960,mobile,canceled,,,,Unknown,,,,,,,,,,
540057,376079,mobile,ended,154.0,,,Late,,,,,,,,,,
540091,193274,mobile,ended,43.0,,,Late,,,,,,,,,,
540105,394380,mobile,ended,8.0,,,Late,,,,,,,,,,
540134,314456,connect,ended,62.0,543910.0,60.0,Late,543910.0,314456.0,connect,ended,56.0,542971.0,0.0,Late,-4.0,In time
540161,408920,mobile,ended,,,,Unknown,,,,,,,,,,
540169,396409,mobile,ended,23.0,,,Late,,,,,,,,,,
540212,287544,mobile,ended,28.0,,,Late,,,,,,,,,,
540236,275994,mobile,ended,-30.0,,,In time,,,,,,,,,,
540253,409862,mobile,ended,-2.0,,,In time,,,,,,,,,,
540297,408921,mobile,ended,131.0,,,Late,,,,,,,,,,
540370,352650,connect,ended,-322.0,,,In time,,,,,,,,,,
540371,373175,mobile,ended,25.0,,,Late,,,,,,,,,,
540413,274952,mobile,ended,23.0,,,Late,,,,,,,,,,
540442,408490,mobile,ended,2.0,,,Late,,,,,,,,,,
540453,298429,connect,ended,39.0,,,Late,,,,,,,,,,
540519,335857,mobile,ended,-14.0,,,In time,,,,,,,,,,
540542,404731,mobile,ended,210.0,,,Late,,,,,,,,,,
540692,194340,connect,ended,-66.0,,,In time,,,,,,,,,,
540712,340201,mobile,ended,-83.0,,,In time,,,,,,,,,,
540786,289901,connect,ended,-96.0,,,In time,,,,,,,,,,
540806,347083,mobile,ended,-1.0,,,In time,,,,,,,,,,
540809,394710,mobile,ended,,,,Unknown,,,,,,,,,,
540868,408776,mobile,ended,26.0,,,Late,,,,,,,,,,
540898,322110,mobile,ended,73.0,,,Late,,,,,,,,,,
540917,160062,mobile,ended,-1.0,,,In time,,,,,,,,,,
540967,220021,mobile,ended,68.0,,,Late,,,,,,,,,,
565960,400570,mobile,canceled,,,,Unknown,,,,,,,,,,
566011,410876,mobile,ended,-26.0,,,In time,,,,,,,,,,
566043,309070,connect,ended,2.0,560738.0,300.0,Late,560738.0,309070.0,connect,ended,-37.0,,,In time,,
566181,366164,connect,ended,-24.0,570155.0,30.0,In time,570155.0,366164.0,connect,ended,-130.0,,,In time,,
566279,271507,mobile,canceled,,,,Unknown,,,,,,,,,,
566306,194340,connect,canceled,,,,Unknown,,,,,,,,,,
566338,362231,mobile,ended,157.0,,,Late,,,,,,,,,,
566440,409361,mobile,ended,91.0,,,Late,,,,,,,,,,
566478,329036,mobile,ended,-284.0,,,In time,,,,,,,,,,
566680,409737,mobile,ended,-20.0,,,In time,,,,,,,,,,
566770,345865,connect,ended,-159.0,,,In time,,,,,,,,,,
566899,355671,mobile,ended,,,,Unknown,,,,,,,,,,
566904,297868,mobile,ended,,,,Unknown,,,,,,,,,,
566910,198779,mobile,ended,-183.0,,,In time,,,,,,,,,,
567025,404192,mobile,ended,-46.0,,,In time,,,,,,,,,,
567191,379145,mobile,ended,-267.0,,,In time,,,,,,,,,,
567277,334323,mobile,ended,-806.0,,,In time,,,,,,,,,,
567352,394789,mobile,ended,,,,Unknown,,,,,,,,,,
567455,368206,mobile,canceled,,,,Unknown,,,,,,,,,,
567515,354816,mobile,ended,-553.0,,,In time,,,,,,,,,,
567531,396531,mobile,ended,,,,Unknown,,,,,,,,,,
567633,412870,mobile,ended,266.0,,,Late,,,,,,,,,,
567692,402782,connect,ended,-61.0,,,In time,,,,,,,,,,
567732,305707,mobile,ended,144.0,,,Late,,,,,,,,,,
567825,377594,mobile,ended,32.0,,,Late,,,,,,,,,,
567899,272599,mobile,ended,22.0,,,Late,,,,,,,,,,
567979,347873,connect,canceled,,543790.0,30.0,Unknown,543790.0,347873.0,connect,ended,-200.0,,,In time,,
567986,386065,mobile,ended,24.0,,,Late,,,,,,,,,,
567992,337877,mobile,ended,11.0,,,Late,,,,,,,,,,
568236,384193,connect,ended,146.0,,,Late,,,,,,,,,,
568384,371323,mobile,ended,,,,Unknown,,,,,,,,,,
568584,402654,mobile,ended,,,,Unknown,,,,,,,,,,
568888,159533,connect,canceled,,,,Unknown,,,,,,,,,,
568907,359358,connect,ended,-60.0,,,In time,,,,,,,,,,
568985,190995,mobile,ended,-6.0,,,In time,,,,,,,,,,
569038,392664,mobile,ended,-320.0,,,In time,,,,,,,,,,
569110,227100,mobile,canceled,,,,Unknown,,,,,,,,,,
569130,380813,mobile,ended,-10.0,551354.0,390.0,In time,551354.0,380813.0,mobile,ended,14.0,,,Late,-376.0,In time
569234,396736,mobile,ended,158.0,,,Late,,,,,,,,,,
569753,413159,mobile,canceled,,,,Unknown,,,,,,,,,,
569948,295783,connect,ended,5.0,,,Late,,,,,,,,,,
570040,348526,connect,ended,56.0,,,Late,,,,,,,,,,
570135,254307,mobile,canceled,,,,Unknown,,,,,,,,,,
570161,197523,mobile,ended,17.0,,,Late,,,,,,,,,,
570290,344755,mobile,ended,55.0,,,Late,,,,,,,,,,
570310,396528,mobile,ended,,,,Unknown,,,,,,,,,,
570928,340699,mobile,ended,51.0,,,Late,,,,,,,,,,
570969,225617,mobile,ended,,,,Unknown,,,,,,,,,,
570978,324451,mobile,ended,-174.0,,,In time,,,,,,,,,,
571001,395532,mobile,ended,-2.0,,,In time,,,,,,,,,,
571119,355444,connect,ended,-555.0,570983.0,150.0,In time,570983.0,355444.0,connect,ended,-61.0,,,In time,,
571493,385523,connect,ended,-73.0,,,In time,,,,,,,,,,
571557,345701,mobile,ended,85.0,,,Late,,,,,,,,,,
571954,383225,mobile,ended,129.0,,,Late,,,,,,,,,,
572316,416662,mobile,ended,4.0,,,Late,,,,,,,,,,
572671,381787,connect,ended,12.0,,,Late,,,,,,,,,,
572722,404496,mobile,ended,25.0,,,Late,,,,,,,,,,
572734,173202,mobile,ended,26.0,,,Late,,,,,,,,,,
572886,407397,mobile,ended,51.0,,,Late,,,,,,,,,,
533793,317572,connect,ended,-17.0,,,In time,,,,,,,,,,
533898,301301,connect,canceled,,557078.0,360.0,Unknown,557078.0,301301.0,connect,ended,104.0,555752.0,180.0,Late,-256.0,In time
533902,335317,mobile,ended,6.0,,,Late,,,,,,,,,,
534001,400337,mobile,ended,-22.0,,,In time,,,,,,,,,,
534021,338243,connect,ended,-57.0,,,In time,,,,,,,,,,
534088,340024,mobile,canceled,,,,Unknown,,,,,,,,,,
534094,373381,mobile,ended,-14.0,,,In time,,,,,,,,,,
534342,375944,connect,ended,-71.0,,,In time,,,,,,,,,,
534371,390002,mobile,ended,-6.0,,,In time,,,,,,,,,,
534481,401740,mobile,ended,3.0,,,Late,,,,,,,,,,
534534,407787,mobile,canceled,,,,Unknown,,,,,,,,,,
534580,373666,mobile,ended,13.0,,,Late,,,,,,,,,,
535080,377591,connect,ended,-82.0,,,In time,,,,,,,,,,
535131,183974,mobile,ended,-56.0,,,In time,,,,,,,,,,
535146,349605,connect,canceled,,,,Unknown,,,,,,,,,,
535226,407694,mobile,ended,,,,Unknown,,,,,,,,,,
535258,337737,mobile,ended,8.0,,,Late,,,,,,,,,,
535294,306210,mobile,canceled,,,,Unknown,,,,,,,,,,
535642,282474,mobile,ended,-17.0,,,In time,,,,,,,,,,
536017,263211,mobile,ended,4.0,,,Late,,,,,,,,,,
536252,389070,mobile,ended,-54.0,,,In time,,,,,,,,,,
536275,219936,mobile,ended,5.0,,,Late,,,,,,,,,,
536345,263494,mobile,canceled,,,,Unknown,,,,,,,,,,
536392,407068,mobile,ended,2.0,,,Late,,,,,,,,,,
536432,162390,mobile,ended,,,,Unknown,,,,,,,,,,
536588,306450,connect,ended,-64.0,,,In time,,,,,,,,,,
536671,386880,mobile,ended,-12.0,,,In time,,,,,,,,,,
536689,351514,mobile,canceled,,,,Unknown,,,,,,,,,,
536767,287685,mobile,ended,128.0,,,Late,,,,,,,,,,
536908,348302,mobile,canceled,,,,Unknown,,,,,,,,,,
537212,395633,mobile,canceled,,,,Unknown,,,,,,,,,,
537219,346305,mobile,ended,-185.0,,,In time,,,,,,,,,,
537350,407334,mobile,ended,-197.0,,,In time,,,,,,,,,,
537599,342699,connect,canceled,,,,Unknown,,,,,,,,,,
537651,397694,mobile,ended,61.0,,,Late,,,,,,,,,,
537781,363386,mobile,ended,11.0,,,Late,,,,,,,,,,
537870,390211,mobile,canceled,,,,Unknown,,,,,,,,,,
537895,380654,mobile,ended,-109.0,,,In time,,,,,,,,,,
537967,335276,connect,ended,46.0,540855.0,0.0,Late,540855.0,335276.0,connect,ended,29.0,,,Late,29.0,Late
537969,314696,mobile,ended,-153.0,,,In time,,,,,,,,,,
538110,276349,mobile,canceled,,,,Unknown,,,,,,,,,,
538111,311322,mobile,ended,12.0,,,Late,,,,,,,,,,
538138,370343,mobile,ended,-2878.0,,,In time,,,,,,,,,,
538281,356203,mobile,ended,12.0,,,Late,,,,,,,,,,
538282,296682,mobile,ended,,,,Unknown,,,,,,,,,,
541031,357253,mobile,ended,14.0,,,Late,,,,,,,,,,
541072,357148,mobile,canceled,,,,Unknown,,,,,,,,,,
541087,334270,mobile,ended,45.0,,,Late,,,,,,,,,,
541097,364548,mobile,ended,5.0,,,Late,,,,,,,,,,
541109,374944,mobile,canceled,,,,Unknown,,,,,,,,,,
541161,396009,connect,canceled,,,,Unknown,,,,,,,,,,
541182,364464,connect,canceled,,,,Unknown,,,,,,,,,,
541339,391519,connect,ended,116.0,,,Late,,,,,,,,,,
541384,274942,connect,canceled,,,,Unknown,,,,,,,,,,
541443,304615,mobile,ended,278.0,,,Late,,,,,,,,,,
541511,279378,mobile,ended,,,,Unknown,,,,,,,,,,
541850,407033,mobile,ended,135.0,,,Late,,,,,,,,,,
541870,381435,mobile,ended,9.0,,,Late,,,,,,,,,,
541963,357460,mobile,ended,185.0,,,Late,,,,,,,,,,
542023,375337,mobile,ended,22.0,,,Late,,,,,,,,,,
542069,381754,mobile,ended,10.0,,,Late,,,,,,,,,,
542131,378941,mobile,canceled,,,,Unknown,,,,,,,,,,
542221,170736,mobile,ended,10.0,,,Late,,,,,,,,,,
542259,362199,connect,canceled,,,,Unknown,,,,,,,,,,
542264,404873,mobile,canceled,,,,Unknown,,,,,,,,,,
542387,354388,mobile,ended,2.0,,,Late,,,,,,,,,,
542394,357860,connect,ended,-9.0,,,In time,,,,,,,,,,
542415,371886,mobile,ended,44.0,,,Late,,,,,,,,,,
542482,310383,mobile,ended,-173.0,,,In time,,,,,,,,,,
542534,384226,mobile,canceled,,,,Unknown,,,,,,,,,,
542601,282208,mobile,ended,184.0,521526.0,240.0,Late,521526.0,282208.0,mobile,ended,-53.0,,,In time,,
542710,280527,mobile,ended,80.0,,,Late,,,,,,,,,,
542768,376267,mobile,ended,-132.0,,,In time,,,,,,,,,,
542805,216148,connect,ended,77.0,,,Late,,,,,,,,,,
567789,224728,mobile,ended,-130.0,,,In time,,,,,,,,,,
567818,368432,mobile,ended,-986.0,568439.0,630.0,In time,568439.0,368432.0,mobile,ended,-25.0,560404.0,90.0,In time,,
567885,342154,connect,ended,-12.0,,,In time,,,,,,,,,,
567966,364420,mobile,canceled,,,,Unknown,,,,,,,,,,
567973,407576,mobile,ended,154.0,,,Late,,,,,,,,,,
568081,370537,mobile,ended,-7.0,,,In time,,,,,,,,,,
568211,409197,mobile,ended,-27.0,563484.0,660.0,In time,563484.0,409197.0,mobile,ended,-76.0,,,In time,,
568339,281955,mobile,ended,74.0,,,Late,,,,,,,,,,
568609,400318,mobile,ended,49.0,,,Late,,,,,,,,,,
568902,381142,mobile,ended,10.0,,,Late,,,,,,,,,,
569033,330944,mobile,ended,,,,Unknown,,,,,,,,,,
569153,407636,connect,canceled,,560335.0,0.0,Unknown,560335.0,407636.0,connect,ended,-159.0,,,In time,,
569212,408300,mobile,canceled,,,,Unknown,,,,,,,,,,
569266,395748,mobile,ended,-75.0,,,In time,,,,,,,,,,
569408,368542,mobile,ended,,,,Unknown,,,,,,,,,,
569583,332998,mobile,ended,-125.0,566841.0,570.0,In time,566841.0,332998.0,mobile,ended,13.0,,,Late,-557.0,In time
569625,349773,mobile,ended,20.0,,,Late,,,,,,,,,,
569722,347781,mobile,ended,4.0,,,Late,,,,,,,,,,
569724,405732,mobile,ended,75.0,,,Late,,,,,,,,,,
569781,363387,mobile,ended,-687.0,,,In time,,,,,,,,,,
569874,375719,mobile,ended,79.0,,,Late,,,,,,,,,,
570042,391325,mobile,ended,20.0,,,Late,,,,,,,,,,
570347,394272,mobile,canceled,,,,Unknown,,,,,,,,,,
570420,316663,connect,ended,-25.0,,,In time,,,,,,,,,,
570452,393908,mobile,ended,56.0,,,Late,,,,,,,,,,
570605,376153,connect,canceled,,,,Unknown,,,,,,,,,,
570775,214635,connect,ended,-6.0,,,In time,,,,,,,,,,
570941,409985,mobile,ended,65.0,,,Late,,,,,,,,,,
570942,383225,mobile,canceled,,,,Unknown,,,,,,,,,,
570975,329849,mobile,ended,,,,Unknown,,,,,,,,,,
571014,245154,connect,ended,5.0,,,Late,,,,,,,,,,
571059,364827,mobile,ended,-18.0,,,In time,,,,,,,,,,
571517,347464,connect,canceled,,,,Unknown,,,,,,,,,,
571796,348482,connect,canceled,,,,Unknown,,,,,,,,,,
571816,314220,mobile,ended,60.0,574276.0,120.0,Late,574276.0,314220.0,mobile,ended,43.0,,,Late,-77.0,In time
571876,334901,mobile,canceled,,,,Unknown,,,,,,,,,,
571996,414029,connect,ended,13.0,,,Late,,,,,,,,,,
572126,400184,mobile,ended,,,,Unknown,,,,,,,,,,
572300,304271,mobile,ended,-845.0,,,In time,,,,,,,,,,
572589,412753,mobile,canceled,,,,Unknown,,,,,,,,,,
572747,272724,mobile,ended,-60.0,,,In time,,,,,,,,,,
573184,398586,connect,ended,36.0,,,Late,,,,,,,,,,
573230,405046,mobile,canceled,,,,Unknown,,,,,,,,,,
573299,416732,mobile,ended,-8.0,,,In time,,,,,,,,,,
573707,383462,connect,ended,-10.0,,,In time,,,,,,,,,,
574032,373666,mobile,ended,7.0,,,Late,,,,,,,,,,
574188,358978,connect,ended,-30.0,573147.0,570.0,In time,573147.0,358978.0,connect,ended,6.0,,,Late,-564.0,In time
574451,377509,mobile,ended,34.0,,,Late,,,,,,,,,,
575214,265664,connect,ended,-210.0,,,In time,,,,,,,,,,
575807,379272,mobile,canceled,,,,Unknown,,,,,,,,,,
575912,405611,connect,ended,-58.0,574676.0,90.0,In time,574676.0,405611.0,connect,ended,35.0,,,Late,-55.0,In time
556273,310576,connect,ended,-20.0,,,In time,,,,,,,,,,
556275,406607,mobile,ended,7.0,,,Late,,,,,,,,,,
556310,381029,mobile,canceled,,,,Unknown,,,,,,,,,,
556375,406161,mobile,ended,9.0,,,Late,,,,,,,,,,
556425,257019,mobile,ended,-52.0,,,In time,,,,,,,,,,
556486,384056,mobile,ended,15.0,,,Late,,,,,,,,,,
556540,387107,connect,canceled,,,,Unknown,,,,,,,,,,
556588,313772,connect,ended,-68.0,,,In time,,,,,,,,,,
556670,374057,mobile,ended,-14.0,553772.0,120.0,In time,553772.0,374057.0,mobile,ended,4.0,,,Late,-116.0,In time
556736,313555,mobile,ended,8.0,,,Late,,,,,,,,,,
556789,392676,mobile,ended,,,,Unknown,,,,,,,,,,
556836,270935,mobile,ended,-171.0,546478.0,300.0,In time,546478.0,270935.0,mobile,ended,8.0,,,Late,-292.0,In time
556866,197560,mobile,ended,13.0,,,Late,,,,,,,,,,
556932,281730,mobile,ended,132.0,,,Late,,,,,,,,,,
557160,413671,mobile,ended,28.0,,,Late,,,,,,,,,,
557173,401911,mobile,ended,19.0,,,Late,,,,,,,,,,
557174,340897,mobile,ended,23.0,,,Late,,,,,,,,,,
557188,404076,mobile,ended,114.0,,,Late,,,,,,,,,,
557193,222819,mobile,ended,-35.0,,,In time,,,,,,,,,,
557220,337311,mobile,ended,17.0,536108.0,0.0,Late,536108.0,337311.0,mobile,ended,-843.0,,,In time,,
557280,332812,mobile,ended,26.0,,,Late,,,,,,,,,,
557352,338969,connect,ended,-10.0,,,In time,,,,,,,,,,
557430,376311,connect,canceled,,549853.0,240.0,Unknown,549853.0,376311.0,connect,ended,-162.0,,,In time,,
557479,406926,mobile,ended,-38.0,,,In time,,,,,,,,,,
557635,408382,mobile,canceled,,,,Unknown,,,,,,,,,,
566672,400078,mobile,ended,,,,Unknown,,,,,,,,,,
566822,412917,mobile,ended,58.0,554385.0,660.0,Late,554385.0,412917.0,mobile,ended,0.0,,,In time,,
566855,403132,mobile,ended,21.0,,,Late,,,,,,,,,,
566948,365635,connect,ended,19.0,,,Late,,,,,,,,,,
567065,403962,connect,ended,-71.0,,,In time,,,,,,,,,,
567091,402989,connect,ended,-397.0,557053.0,60.0,In time,557053.0,402989.0,connect,ended,-95.0,,,In time,,
567098,401976,mobile,canceled,,,,Unknown,,,,,,,,,,
567162,295349,mobile,canceled,,,,Unknown,,,,,,,,,,
567228,411701,mobile,ended,121.0,,,Late,,,,,,,,,,
567286,295619,mobile,ended,7.0,567805.0,150.0,Late,567805.0,295619.0,mobile,ended,52.0,,,Late,-98.0,In time
567419,369702,mobile,ended,-207.0,,,In time,,,,,,,,,,
567576,314326,mobile,ended,-34.0,,,In time,,,,,,,,,,
567651,390685,mobile,ended,133.0,,,Late,,,,,,,,,,
567735,412028,mobile,ended,136.0,,,Late,,,,,,,,,,
567764,414230,mobile,ended,-33.0,566395.0,120.0,In time,566395.0,414230.0,mobile,ended,24.0,562156.0,0.0,Late,-96.0,In time
567782,409499,mobile,ended,21.0,568160.0,690.0,Late,568160.0,409499.0,mobile,ended,48.0,,,Late,-642.0,In time
568140,294469,mobile,ended,118.0,,,Late,,,,,,,,,,
568160,409499,mobile,ended,48.0,,,Late,,,,,,,,,,
568174,369928,mobile,ended,-73.0,,,In time,,,,,,,,,,
568186,326580,mobile,ended,78.0,,,Late,,,,,,,,,,
568406,381706,mobile,canceled,,,,Unknown,,,,,,,,,,
568408,370797,mobile,canceled,,,,Unknown,,,,,,,,,,
568414,385273,mobile,ended,275.0,,,Late,,,,,,,,,,
568442,384059,mobile,canceled,,,,Unknown,,,,,,,,,,
568520,381787,connect,ended,-28.0,,,In time,,,,,,,,,,
568635,342085,connect,canceled,,,,Unknown,,,,,,,,,,
568730,373367,mobile,ended,62.0,,,Late,,,,,,,,,,
568905,319373,connect,canceled,,,,Unknown,,,,,,,,,,
530845,373889,mobile,canceled,,536992.0,0.0,Unknown,536992.0,373889.0,mobile,ended,1.0,,,Late,1.0,Late
531228,320574,mobile,ended,-40.0,,,In time,,,,,,,,,,
531468,397636,mobile,canceled,,538819.0,90.0,Unknown,538819.0,397636.0,mobile,ended,30.0,,,Late,-60.0,In time
531704,245636,mobile,ended,12.0,,,Late,,,,,,,,,,
532335,407724,mobile,ended,-56.0,,,In time,,,,,,,,,,
532734,359175,mobile,ended,89.0,,,Late,,,,,,,,,,
532833,223615,mobile,ended,22.0,,,Late,,,,,,,,,,
533337,346755,connect,canceled,,,,Unknown,,,,,,,,,,
533450,406806,mobile,ended,,,,Unknown,,,,,,,,,,
534029,209143,mobile,canceled,,,,Unknown,,,,,,,,,,
534137,396914,connect,canceled,,,,Unknown,,,,,,,,,,
534138,377291,mobile,ended,115.0,,,Late,,,,,,,,,,
534249,340394,mobile,ended,-6.0,,,In time,,,,,,,,,,
534273,336770,mobile,ended,,,,Unknown,,,,,,,,,,
534283,395953,mobile,ended,-30.0,,,In time,,,,,,,,,,
534755,407416,mobile,ended,-18.0,,,In time,,,,,,,,,,
534842,327806,mobile,ended,7.0,,,Late,,,,,,,,,,
534986,333550,mobile,canceled,,,,Unknown,,,,,,,,,,
535153,394003,mobile,ended,23.0,,,Late,,,,,,,,,,
535180,160062,mobile,ended,133.0,,,Late,,,,,,,,,,
535221,378342,mobile,ended,-42.0,,,In time,,,,,,,,,,
535292,375759,mobile,canceled,,,,Unknown,,,,,,,,,,
535408,346672,mobile,ended,-4.0,,,In time,,,,,,,,,,
535443,273577,mobile,canceled,,,,Unknown,,,,,,,,,,
535461,386259,connect,ended,-33.0,543525.0,30.0,In time,543525.0,386259.0,connect,ended,11.0,541605.0,0.0,Late,-19.0,In time
535531,311707,connect,ended,-3.0,,,In time,,,,,,,,,,
535600,348906,mobile,canceled,,,,Unknown,,,,,,,,,,
535699,386211,mobile,ended,6.0,,,Late,,,,,,,,,,
535867,373785,mobile,ended,,,,Unknown,,,,,,,,,,
535996,336935,connect,ended,3.0,,,Late,,,,,,,,,,
536077,400591,mobile,ended,-609.0,,,In time,,,,,,,,,,
536102,403206,mobile,ended,-22.0,,,In time,,,,,,,,,,
536126,361862,mobile,ended,73.0,,,Late,,,,,,,,,,
536177,187450,mobile,ended,189.0,,,Late,,,,,,,,,,
536440,392633,mobile,canceled,,553304.0,600.0,Unknown,553304.0,392633.0,mobile,ended,49.0,,,Late,-551.0,In time
536596,340024,mobile,ended,2.0,,,Late,,,,,,,,,,
536608,277832,mobile,ended,-201.0,,,In time,,,,,,,,,,
536632,296846,mobile,ended,-71.0,,,In time,,,,,,,,,,
536721,367365,connect,ended,29.0,,,Late,,,,,,,,,,
536768,270523,mobile,canceled,,,,Unknown,,,,,,,,,,
536891,364523,mobile,canceled,,,,Unknown,,,,,,,,,,
536896,409072,mobile,ended,99.0,,,Late,,,,,,,,,,
536970,333753,mobile,canceled,,,,Unknown,,,,,,,,,,
537119,311322,mobile,ended,285.0,,,Late,,,,,,,,,,
537136,396352,mobile,ended,-54.0,,,In time,,,,,,,,,,
537243,365926,connect,ended,242.0,,,Late,,,,,,,,,,
537283,280224,connect,ended,60.0,,,Late,,,,,,,,,,
537369,339818,mobile,ended,3.0,,,Late,,,,,,,,,,
537383,279992,mobile,ended,-1170.0,,,In time,,,,,,,,,,
537437,307983,connect,ended,-168.0,,,In time,,,,,,,,,,
537550,406984,mobile,ended,-110.0,,,In time,,,,,,,,,,
537596,226355,connect,ended,-503.0,,,In time,,,,,,,,,,
537745,376064,mobile,ended,39.0,,,Late,,,,,,,,,,
537894,409261,mobile,ended,,,,Unknown,,,,,,,,,,
537913,392403,mobile,ended,,,,Unknown,,,,,,,,,,
537960,390927,connect,ended,31.0,,,Late,,,,,,,,,,
537996,390391,mobile,canceled,,,,Unknown,,,,,,,,,,
538025,340754,connect,ended,-55.0,,,In time,,,,,,,,,,
538064,403430,mobile,ended,-54.0,,,In time,,,,,,,,,,
538075,239842,mobile,ended,234.0,,,Late,,,,,,,,,,
538121,318751,mobile,ended,-17.0,,,In time,,,,,,,,,,
538155,379607,mobile,ended,5.0,,,Late,,,,,,,,,,
538238,354515,mobile,ended,-4.0,,,In time,,,,,,,,,,
551785,378160,mobile,ended,60.0,,,Late,,,,,,,,,,
551864,412394,mobile,ended,82.0,,,Late,,,,,,,,,,
551929,315136,connect,ended,82.0,,,Late,,,,,,,,,,
551941,385378,mobile,ended,40.0,528845.0,60.0,Late,528845.0,385378.0,mobile,ended,-4624.0,,,In time,,
552091,412219,mobile,ended,11.0,,,Late,,,,,,,,,,
552121,384847,mobile,canceled,,,,Unknown,,,,,,,,,,
552138,385523,connect,ended,22.0,537139.0,30.0,Late,537139.0,385523.0,connect,ended,-52.0,,,In time,,
552161,338969,connect,ended,-3.0,,,In time,,,,,,,,,,
552167,341716,mobile,ended,-53.0,,,In time,,,,,,,,,,
552174,411798,mobile,ended,-13.0,,,In time,,,,,,,,,,
552288,201142,mobile,ended,-222.0,,,In time,,,,,,,,,,
552310,385625,connect,ended,-64.0,552425.0,300.0,In time,552425.0,385625.0,connect,ended,-102.0,550476.0,30.0,In time,,
552492,359485,connect,ended,204.0,,,Late,,,,,,,,,,
552640,369801,mobile,canceled,,,,Unknown,,,,,,,,,,
552645,273468,mobile,canceled,,,,Unknown,,,,,,,,,,
547477,359880,connect,ended,-160.0,,,In time,,,,,,,,,,
547490,296289,mobile,ended,214.0,,,Late,,,,,,,,,,
547496,343808,connect,ended,-59.0,,,In time,,,,,,,,,,
547537,403045,mobile,ended,-101.0,,,In time,,,,,,,,,,
547628,324940,mobile,canceled,,552763.0,120.0,Unknown,552763.0,324940.0,mobile,ended,-5.0,,,In time,,
547668,369881,connect,ended,13.0,535011.0,0.0,Late,535011.0,369881.0,connect,ended,5.0,506161.0,120.0,Late,5.0,Late
547703,223317,mobile,ended,24.0,,,Late,,,,,,,,,,
547850,284132,mobile,ended,16.0,,,Late,,,,,,,,,,
548125,323889,connect,ended,16.0,,,Late,,,,,,,,,,
548209,270689,mobile,ended,79.0,,,Late,,,,,,,,,,
548234,310003,mobile,ended,211.0,,,Late,,,,,,,,,,
548270,289901,connect,ended,-473.0,,,In time,,,,,,,,,,
548280,278935,connect,ended,170.0,,,Late,,,,,,,,,,
548336,409612,mobile,ended,-120.0,,,In time,,,,,,,,,,
548399,349131,mobile,ended,241.0,,,Late,,,,,,,,,,
548514,388795,mobile,canceled,,,,Unknown,,,,,,,,,,
548543,411635,mobile,ended,204.0,,,Late,,,,,,,,,,
548568,396791,connect,ended,32.0,,,Late,,,,,,,,,,
548708,392068,mobile,ended,-13.0,,,In time,,,,,,,,,,
548779,384200,mobile,ended,-10.0,,,In time,,,,,,,,,,
548812,359045,connect,ended,-91.0,,,In time,,,,,,,,,,
548834,343592,mobile,ended,13.0,,,Late,,,,,,,,,,
548899,361991,mobile,ended,46.0,547573.0,480.0,Late,547573.0,361991.0,mobile,ended,17.0,,,Late,-463.0,In time
549032,345738,mobile,ended,-74.0,,,In time,,,,,,,,,,
549066,409663,mobile,canceled,,544279.0,600.0,Unknown,544279.0,409663.0,mobile,ended,,,,Unknown,,
549075,166949,mobile,ended,101.0,,,Late,,,,,,,,,,
549379,377742,mobile,ended,-137.0,,,In time,,,,,,,,,,
549393,325302,mobile,canceled,,,,Unknown,,,,,,,,,,
549405,388895,mobile,ended,57.0,,,Late,,,,,,,,,,
549493,336426,mobile,ended,283.0,,,Late,,,,,,,,,,
549609,357233,mobile,ended,53.0,,,Late,,,,,,,,,,
549666,289720,connect,ended,90.0,,,Late,,,,,,,,,,
561510,386666,mobile,ended,37.0,,,Late,,,,,,,,,,
561549,368448,mobile,ended,-5.0,,,In time,,,,,,,,,,
561623,386880,mobile,ended,-102.0,553117.0,630.0,In time,553117.0,386880.0,mobile,ended,65.0,,,Late,-565.0,In time
561637,404433,mobile,ended,-46.0,565733.0,480.0,In time,565733.0,404433.0,mobile,ended,-1020.0,,,In time,,
561667,407117,mobile,ended,27.0,,,Late,,,,,,,,,,
561678,316678,connect,ended,-760.0,560439.0,180.0,In time,560439.0,316678.0,connect,ended,-8.0,521403.0,60.0,In time,,
561815,349171,connect,ended,-493.0,,,In time,,,,,,,,,,
561998,380069,mobile,canceled,,,,Unknown,,,,,,,,,,
562032,289383,mobile,ended,45.0,560727.0,30.0,Late,560727.0,289383.0,mobile,ended,20.0,,,Late,-10.0,In time
562105,281730,mobile,ended,-2.0,,,In time,,,,,,,,,,
562241,358978,connect,ended,-141.0,,,In time,,,,,,,,,,
562464,281955,mobile,ended,,565027.0,720.0,Unknown,565027.0,281955.0,mobile,ended,-55.0,,,In time,,
562615,254689,connect,ended,-27.0,,,In time,,,,,,,,,,
562620,220919,mobile,ended,-17.0,,,In time,,,,,,,,,,
562630,394251,mobile,ended,-16.0,,,In time,,,,,,,,,,
562631,414054,mobile,ended,,,,Unknown,,,,,,,,,,
562837,225486,connect,ended,-424.0,,,In time,,,,,,,,,,
562854,261209,mobile,canceled,,,,Unknown,,,,,,,,,,
562972,306607,mobile,ended,,,,Unknown,,,,,,,,,,
